	player	hardWin	clayWin	grassWin	hardLose	clayLose	grassLose
0	Taino E.	0.8571428571428571	0.6666666666666666	0.5	0.14285714285714285	0.3333333333333333	0.5
1	Brzezicki J.P.	0.5	0.875	0.5	0.5	0.125	0.5
2	Giustino L.	0.5	0.5	0.5	0.5	0.5	0.5
3	Munar J.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
4	Duclos P.L.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
5	Chiudinelli M.	0.9545454545454546	0.8888888888888888	0.875	0.045454545454545456	0.1111111111111111	0.125
6	Zitko R.	0.5	0.5	0.5	0.5	0.5	0.5
7	Podlipnik H.	0.5	0.5	0.5	0.5	0.5	0.5
8	Rosenholm P.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
9	Giron M.	0.5	0.5	0.5	0.5	0.5	0.5
10	Yu X.Y.	0.5	0.5	0.5	0.5	0.5	0.5
11	Johansson J.	0.9818181818181818	0.75	0.875	0.01818181818181818	0.25	0.125
12	Klahn B.	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5	0.5
13	Russell M.	0.9818181818181818	0.9230769230769231	0.9166666666666666	0.01818181818181818	0.07692307692307693	0.08333333333333333
14	Baker B.	0.9166666666666666	0.8571428571428571	0.8571428571428571	0.08333333333333333	0.14285714285714285	0.14285714285714285
15	Estrella Burgos V.	0.9	0.9615384615384616	0.8333333333333334	0.1	0.038461538461538464	0.16666666666666666
16	Woodruff C.	0.9166666666666666	0.5	0.6666666666666666	0.08333333333333333	0.5	0.3333333333333333
17	March O.	0.5	0.5	0.5	0.5	0.5	0.5
18	Lee H.T.	0.9868421052631579	0.9545454545454546	0.9473684210526315	0.013157894736842105	0.045454545454545456	0.05263157894736842
19	Prodon E.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
20	Do M.Q.	0.5	0.5	0.5	0.5	0.5	0.5
21	Ouanna J.	0.75	0.75	0.5	0.25	0.25	0.5
22	Ball C.	0.75	0.6666666666666666	0.5	0.25	0.3333333333333333	0.5
23	Miranda I.	0.75	0.8	0.75	0.25	0.2	0.25
24	Martin A.	0.9777777777777777	0.9913793103448276	0.75	0.022222222222222223	0.008620689655172414	0.25
25	Vinciguerra A.	0.9642857142857143	0.9333333333333333	0.6666666666666666	0.03571428571428571	0.06666666666666667	0.3333333333333333
26	Guez D.	0.5	0.5	0.5	0.5	0.5	0.5
27	Petzschner P.	0.9772727272727273	0.9285714285714286	0.9444444444444444	0.022727272727272728	0.07142857142857142	0.05555555555555555
28	El Aynaoui Y.	0.9811320754716981	0.9830508474576272	0.8888888888888888	0.018867924528301886	0.01694915254237288	0.1111111111111111
29	Fabbiano T.	0.8333333333333334	0.6666666666666666	0.5	0.16666666666666666	0.3333333333333333	0.5
30	Jones G.D.	0.5	0.5	0.5	0.5	0.5	0.5
31	Vahaly B.	0.9473684210526315	0.6666666666666666	0.8	0.05263157894736842	0.3333333333333333	0.2
32	Norby R.	0.5	0.5	0.5	0.5	0.5	0.5
33	Marti J.	0.5	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333
34	Mertens Y.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
35	Neumuller I.	0.5	0.5	0.5	0.5	0.5	0.5
36	Sweeting R.	0.9545454545454546	0.9	0.8	0.045454545454545456	0.1	0.2
37	Ittogi T.	0.5	0.5	0.5	0.5	0.5	0.5
38	Soderling R.	0.9929577464788732	0.9827586206896551	0.96	0.007042253521126761	0.017241379310344827	0.04
39	Hrbaty D.	0.9918032786885246	0.98	0.8571428571428571	0.00819672131147541	0.02	0.14285714285714285
40	Eagle J.	0.5	0.5	0.5	0.5	0.5	0.5
41	Stepanek R.	0.9941176470588236	0.9886363636363636	0.9761904761904762	0.0058823529411764705	0.011363636363636364	0.023809523809523808
42	Van Der Merwe I.	0.8333333333333334	0.5	0.75	0.16666666666666666	0.5	0.25
43	Nedovyesov A.	0.75	0.75	0.5	0.25	0.25	0.5
44	Verkerk M.	0.9444444444444444	0.9666666666666667	0.8	0.05555555555555555	0.03333333333333333	0.2
45	Jasika O.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
46	Joyce M.	0.75	0.5	0.5	0.25	0.5	0.5
47	Di Mauro A.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
48	Cadart R.	0.75	0.5	0.5	0.25	0.5	0.5
49	Van Rijthoven T.	0.5	0.5	0.5	0.5	0.5	0.5
50	Statham J.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
51	Struff J.L.	0.9565217391304348	0.9166666666666666	0.8	0.043478260869565216	0.08333333333333333	0.2
52	Nedovyesov O.	0.5	0.5	0.5	0.5	0.5	0.5
53	Niki T.	0.5	0.5	0.5	0.5	0.5	0.5
54	Zhang Z.	0.8	0.5	0.6666666666666666	0.2	0.5	0.3333333333333333
55	Falla A.	0.9811320754716981	0.96	0.9444444444444444	0.018867924528301886	0.04	0.05555555555555555
56	Lindahl N.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
57	Behrmann M.	0.5	0.5	0.5	0.5	0.5	0.5
58	Mesaros K.	0.5	0.5	0.5	0.5	0.5	0.5
59	Crabb J.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
60	Clayton A.	0.5	0.5	0.5	0.5	0.5	0.5
61	Ancic I.	0.5	0.5	0.75	0.5	0.5	0.25
62	Dabrowski B.	0.5	0.5	0.5	0.5	0.5	0.5
63	Horna L.	0.9705882352941176	0.9879518072289156	0.5	0.029411764705882353	0.012048192771084338	0.5
64	Andreozzi G.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
65	Behrend T.	0.8888888888888888	0.9583333333333334	0.5	0.1111111111111111	0.041666666666666664	0.5
66	Nielsen M.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
67	Harsanyi P.	0.5	0.5	0.5	0.5	0.5	0.5
68	Rafter P.	0.9714285714285714	0.5	0.9090909090909091	0.02857142857142857	0.5	0.09090909090909091
69	Gregorc L.	0.875	0.5	0.5	0.125	0.5	0.5
70	Novak D.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
71	Bautista R.	0.9888888888888889	0.9714285714285714	0.9333333333333333	0.011111111111111112	0.02857142857142857	0.06666666666666667
72	Guzman J.P.	0.6666666666666666	0.8571428571428571	0.5	0.3333333333333333	0.14285714285714285	0.5
73	Eitzinger R.	0.6666666666666666	0.75	0.5	0.3333333333333333	0.25	0.5
74	Paire B.	0.9838709677419355	0.9811320754716981	0.9166666666666666	0.016129032258064516	0.018867924528301886	0.08333333333333333
75	Manta L.	0.5	0.5	0.5	0.5	0.5	0.5
76	Haji A.	0.5	0.5	0.5	0.5	0.5	0.5
77	Ferreiro F.	0.5	0.5	0.5	0.5	0.5	0.5
78	Abel M.	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
79	Gonzalez A.	0.875	0.875	0.5	0.125	0.125	0.5
80	Anderson O.	0.5	0.5	0.5	0.5	0.5	0.5
81	Zayed M. S.	0.5	0.5	0.5	0.5	0.5	0.5
82	Arguello F.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
83	Viola Mat.	0.5	0.5	0.5	0.5	0.5	0.5
84	Lama G.	0.5	0.5	0.5	0.5	0.5	0.5
85	Roux L.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
86	Navarro-Pastor I.	0.8333333333333334	0.9523809523809523	0.8	0.16666666666666666	0.047619047619047616	0.2
87	Reister J.	0.5	0.9230769230769231	0.8	0.5	0.07692307692307693	0.2
88	Betov S.	0.5	0.5	0.5	0.5	0.5	0.5
89	Navarra M.	0.5	0.5	0.5	0.5	0.5	0.5
90	Bolt A.	0.5	0.5	0.5	0.5	0.5	0.5
91	Becker B.	0.98989898989899	0.9230769230769231	0.9666666666666667	0.010101010101010102	0.07692307692307693	0.03333333333333333
92	Roitman S.	0.75	0.9545454545454546	0.6666666666666666	0.25	0.045454545454545456	0.3333333333333333
93	Corretja A.	0.9736842105263158	0.9814814814814815	0.5	0.02631578947368421	0.018518518518518517	0.5
94	Rosol L.	0.9821428571428571	0.9782608695652174	0.8888888888888888	0.017857142857142856	0.021739130434782608	0.1111111111111111
95	Millot V.	0.8571428571428571	0.5	0.5	0.14285714285714285	0.5	0.5
96	Terachi T.	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5	0.5
97	Cermak F.	0.5	0.9	0.6666666666666666	0.5	0.1	0.3333333333333333
98	Kravchuk K.	0.8	0.6666666666666666	0.5	0.2	0.3333333333333333	0.5
99	Ascione T.	0.9090909090909091	0.9090909090909091	0.5	0.09090909090909091	0.09090909090909091	0.5
100	Golovanov D.	0.5	0.5	0.5	0.5	0.5	0.5
101	Minar I.	0.9444444444444444	0.9230769230769231	0.75	0.05555555555555555	0.07692307692307693	0.25
102	Skoch D.	0.5	0.5	0.5	0.5	0.5	0.5
103	Junaid R.	0.5	0.5	0.5	0.5	0.5	0.5
104	Arazi H.	0.975	0.9545454545454546	0.9230769230769231	0.025	0.045454545454545456	0.07692307692307693
105	Luxa P.	0.5	0.5	0.5	0.5	0.5	0.5
106	Mello R.	0.96875	0.9545454545454546	0.6666666666666666	0.03125	0.045454545454545456	0.3333333333333333
107	Wiltschnig H.	0.5	0.5	0.5	0.5	0.5	0.5
108	Chadaj A.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
109	Olejniczak D.	0.5	0.5	0.5	0.5	0.5	0.5
110	Radic M.	0.5	0.75	0.5	0.5	0.25	0.5
111	Lopez-Perez E.	0.5	0.5	0.5	0.5	0.5	0.5
112	Albot R.	0.75	0.75	0.6666666666666666	0.25	0.25	0.3333333333333333
113	Burquier G.	0.5	0.5	0.5	0.5	0.5	0.5
114	Bachinger M.	0.9285714285714286	0.9090909090909091	0.75	0.07142857142857142	0.09090909090909091	0.25
115	Golubev A.	0.9629629629629629	0.9444444444444444	0.5	0.037037037037037035	0.05555555555555555	0.5
116	Carlsen K.	0.9838709677419355	0.8	0.9411764705882353	0.016129032258064516	0.2	0.058823529411764705
117	Minar J.	0.5	0.5	0.5	0.5	0.5	0.5
118	Hocevar R.	0.5	0.5	0.5	0.5	0.5	0.5
119	Flygt K.	0.5	0.5	0.5	0.5	0.5	0.5
120	Silva J.	0.5	0.75	0.5	0.5	0.25	0.5
121	Zimonjic N.	0.5	0.6666666666666666	0.75	0.5	0.3333333333333333	0.25
122	Baluda V.	0.5	0.5	0.5	0.5	0.5	0.5
123	Deheart R.	0.5	0.5	0.5	0.5	0.5	0.5
124	Hernandez O.	0.8	0.9791666666666666	0.5	0.2	0.020833333333333332	0.5
125	Aldi F.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
126	Sherwood D.	0.5	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333
127	Daniel T.	0.75	0.8888888888888888	0.5	0.25	0.1111111111111111	0.5
128	Levine J.	0.9444444444444444	0.6666666666666666	0.875	0.05555555555555555	0.3333333333333333	0.125
129	Garcia-Lopez G.	0.990990990990991	0.991304347826087	0.9545454545454546	0.009009009009009009	0.008695652173913044	0.045454545454545456
130	Williams R.	0.8333333333333334	0.8	0.5	0.16666666666666666	0.2	0.5
131	Kubler J.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
132	Koderisch C.	0.5	0.5	0.5	0.5	0.5	0.5
133	Haehnel J.	0.875	0.6666666666666666	0.5	0.125	0.3333333333333333	0.5
134	Thompson C.	0.5	0.5	0.5	0.5	0.5	0.5
135	Wagh A.	0.5	0.5	0.5	0.5	0.5	0.5
136	Nikles J.	0.5	0.5	0.5	0.5	0.5	0.5
137	Teixeira M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
138	Ward J.	0.8	0.6666666666666666	0.9166666666666666	0.2	0.3333333333333333	0.08333333333333333
139	Mankad H.	0.5	0.5	0.5	0.5	0.5	0.5
140	Kuznetsov A.	0.75	0.6666666666666666	0.75	0.25	0.3333333333333333	0.25
141	Siemerink J.	0.875	0.8333333333333334	0.75	0.125	0.16666666666666666	0.25
142	Kim K.	0.96875	0.75	0.75	0.03125	0.25	0.25
143	Kavcic B.	0.95	0.9523809523809523	0.6666666666666666	0.05	0.047619047619047616	0.3333333333333333
144	Moeller M.	0.5	0.5	0.5	0.5	0.5	0.5
145	Lajovic D.	0.9473684210526315	0.9714285714285714	0.6666666666666666	0.05263157894736842	0.02857142857142857	0.3333333333333333
146	Gomez A.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
147	Reid T.	0.9230769230769231	0.5	0.8	0.07692307692307693	0.5	0.2
148	Crivoi V.	0.6666666666666666	0.8333333333333334	0.5	0.3333333333333333	0.16666666666666666	0.5
149	Marcan D.	0.5	0.5	0.5	0.5	0.5	0.5
150	Bopanna R.	0.6666666666666666	0.5	0.8	0.3333333333333333	0.5	0.2
151	Gomez-Herrera C.	0.5	0.5	0.5	0.5	0.5	0.5
152	Hernych J.	0.9722222222222222	0.9230769230769231	0.9523809523809523	0.027777777777777776	0.07692307692307693	0.047619047619047616
153	Roger-Vasselin E.	0.9791666666666666	0.9545454545454546	0.9444444444444444	0.020833333333333332	0.045454545454545456	0.05555555555555555
154	King K.	0.5	0.5	0.5	0.5	0.5	0.5
155	Safin M.	0.9924812030075187	0.9848484848484849	0.96	0.007518796992481203	0.015151515151515152	0.04
156	Vagnozzi S.	0.5	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5
157	Popp A.	0.9166666666666666	0.8571428571428571	0.9545454545454546	0.08333333333333333	0.14285714285714285	0.045454545454545456
158	Roddick A.	0.9972826086956522	0.984375	0.9866666666666667	0.002717391304347826	0.015625	0.013333333333333334
159	Sousa T.	0.5	0.5	0.5	0.5	0.5	0.5
160	Bourgeois L.	0.5	0.5	0.5	0.5	0.5	0.5
161	Ebden M.	0.967741935483871	0.6666666666666666	0.875	0.03225806451612903	0.3333333333333333	0.125
162	Mitchell B.	0.5	0.5	0.5	0.5	0.5	0.5
163	Sousa J.	0.9818181818181818	0.975609756097561	0.9	0.01818181818181818	0.024390243902439025	0.1
164	Sabau R.	0.6666666666666666	0.9166666666666666	0.6666666666666666	0.3333333333333333	0.08333333333333333	0.3333333333333333
165	Luque D.	0.5	0.5	0.5	0.5	0.5	0.5
166	Elias G.	0.75	0.9375	0.5	0.25	0.0625	0.5
167	Armando H.	0.75	0.9230769230769231	0.5	0.25	0.07692307692307693	0.5
168	Gard C.	0.5	0.5	0.5	0.5	0.5	0.5
169	Moriya H.	0.75	0.5	0.5	0.25	0.5	0.5
170	Canas G.	0.9887640449438202	0.9897959183673469	0.9565217391304348	0.011235955056179775	0.01020408163265306	0.043478260869565216
171	Mertinak M.	0.5	0.75	0.75	0.5	0.25	0.25
172	Larose S.	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5	0.5
173	Ianni S.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
174	Bohli S.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
175	Androic T.	0.5	0.5	0.5	0.5	0.5	0.5
176	Barton M.	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333
177	Elgin M.	0.5	0.5	0.5	0.5	0.5	0.5
178	Carreno-Busta P.	0.9333333333333333	0.967741935483871	0.5	0.06666666666666667	0.03225806451612903	0.5
179	Nadal-Parera R.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
180	Arvidsson I.	0.5	0.5	0.5	0.5	0.5	0.5
181	Piccari F.	0.5	0.5	0.5	0.5	0.5	0.5
182	Allegro Y.	0.5	0.5	0.8333333333333334	0.5	0.5	0.16666666666666666
183	Agaev E.	0.5	0.5	0.5	0.5	0.5	0.5
184	Fraile G.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
185	Rocha D.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
186	Donaldson J.	0.9166666666666666	0.5	0.6666666666666666	0.08333333333333333	0.5	0.3333333333333333
187	Arquez P.	0.5	0.5	0.5	0.5	0.5	0.5
188	Levinsky J.	0.5	0.5	0.5	0.5	0.5	0.5
189	Klaasen R.	0.6666666666666666	0.5	0.75	0.3333333333333333	0.5	0.25
190	Trevisan M.	0.5	0.5	0.5	0.5	0.5	0.5
191	Bruguera S.	0.5	0.9411764705882353	0.5	0.5	0.058823529411764705	0.5
192	Rufin G.	0.9090909090909091	0.8333333333333334	0.75	0.09090909090909091	0.16666666666666666	0.25
193	Tobon M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
194	Kempes E.	0.8571428571428571	0.6666666666666666	0.5	0.14285714285714285	0.3333333333333333	0.5
195	Craca M.	0.5	0.5	0.5	0.5	0.5	0.5
196	Dupuis A.	0.967741935483871	0.9523809523809523	0.95	0.03225806451612903	0.047619047619047616	0.05
197	Fognini F.	0.9857142857142858	0.9924242424242424	0.9285714285714286	0.014285714285714285	0.007575757575757576	0.07142857142857142
198	Goldstein P.	0.975	0.9	0.8333333333333334	0.025	0.1	0.16666666666666666
199	Chaen T.	0.5	0.5	0.5	0.5	0.5	0.5
200	Ferrero J.	0.5	0.5	0.5	0.5	0.5	0.5
201	Damm M.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
202	Pozzi G.	0.875	0.5	0.6666666666666666	0.125	0.5	0.3333333333333333
203	Boeker M.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
204	Johansson T.	0.9911504424778761	0.9523809523809523	0.9705882352941176	0.008849557522123894	0.047619047619047616	0.029411764705882353
205	Tebbutt M.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
206	Granollers-Pujol M.	0.5	0.5	0.5	0.5	0.5	0.5
207	Monfils G.	0.9950248756218906	0.98989898989899	0.9666666666666667	0.004975124378109453	0.010101010101010102	0.03333333333333333
208	Kozlov S.	0.5	0.5	0.8	0.5	0.5	0.2
209	Herbert P.H	0.8888888888888888	0.6666666666666666	0.5	0.1111111111111111	0.3333333333333333	0.5
210	Kucera V.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
211	Henman T.	0.9920634920634921	0.9743589743589743	0.975609756097561	0.007936507936507936	0.02564102564102564	0.024390243902439025
212	Vega Hernandez D.	0.5	0.5	0.5	0.5	0.5	0.5
213	Fleming C.	0.5	0.5	0.5	0.5	0.5	0.5
214	Demoliner M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
215	Fukarek O.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
216	De Heart R.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
217	Rodrigues M.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
218	Fratangelo B.	0.8571428571428571	0.6666666666666666	0.5	0.14285714285714285	0.3333333333333333	0.5
219	El Aarej M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
220	Robredo R.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
221	Evans B.	0.6666666666666666	0.5	0.75	0.3333333333333333	0.5	0.25
222	Donskoy E.	0.9545454545454546	0.8	0.8	0.045454545454545456	0.2	0.2
223	Davydenko P.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
224	Satral J.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
225	Diaz J.	0.75	0.8888888888888888	0.5	0.25	0.1111111111111111	0.5
226	Dell'Acqua M.	0.5	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333
227	Sanchez D.	0.9090909090909091	0.9866666666666667	0.5	0.09090909090909091	0.013333333333333334	0.5
228	Zovko L.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
229	Gimelstob J.	0.9615384615384616	0.75	0.9411764705882353	0.038461538461538464	0.25	0.058823529411764705
230	Evans D.	0.9166666666666666	0.5	0.8888888888888888	0.08333333333333333	0.5	0.1111111111111111
231	Willman D.	0.5	0.5	0.5	0.5	0.5	0.5
232	Gabashvili T.	0.9811320754716981	0.9722222222222222	0.875	0.018867924528301886	0.027777777777777776	0.125
233	Panfil G.	0.5	0.5	0.5	0.5	0.5	0.5
234	Marchenko I.	0.9705882352941176	0.8	0.875	0.029411764705882353	0.2	0.125
235	Levy H.	0.9285714285714286	0.9090909090909091	0.8571428571428571	0.07142857142857142	0.09090909090909091	0.14285714285714285
236	Michon A.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
237	Dailey Z.	0.5	0.5	0.5	0.5	0.5	0.5
238	Fruttero J.P.	0.5	0.5	0.5	0.5	0.5	0.5
239	Grosjean S.	0.9918032786885246	0.9807692307692307	0.9736842105263158	0.00819672131147541	0.019230769230769232	0.02631578947368421
240	Gremelmayr D.	0.9375	0.9333333333333333	0.75	0.0625	0.06666666666666667	0.25
241	Sarkissian A.	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
242	Spracklin T.	0.5	0.5	0.5	0.5	0.5	0.5
243	Muster T.	0.5	0.5	0.5	0.5	0.5	0.5
244	Reynolds B.	0.9473684210526315	0.8	0.8571428571428571	0.05263157894736842	0.2	0.14285714285714285
245	Aranguren J.M.	0.5	0.5	0.5	0.5	0.5	0.5
246	Haider-Maurer A.	0.9285714285714286	0.9583333333333334	0.8333333333333334	0.07142857142857142	0.041666666666666664	0.16666666666666666
247	Struff J-L.	0.5	0.5	0.5	0.5	0.5	0.5
248	Hadad M.	0.5	0.75	0.5	0.5	0.25	0.5
249	Goffin D.	0.9879518072289156	0.9696969696969697	0.9375	0.012048192771084338	0.030303030303030304	0.0625
250	Norman D.	0.8	0.8	0.875	0.2	0.2	0.125
251	Peya A.	0.8571428571428571	0.875	0.8	0.14285714285714285	0.125	0.2
252	Odesnik W.	0.9444444444444444	0.9375	0.5	0.05555555555555555	0.0625	0.5
253	Galdon P.	0.5	0.5	0.5	0.5	0.5	0.5
254	Paes L.	0.5	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333
255	Pospisil V.	0.984375	0.8333333333333334	0.9230769230769231	0.015625	0.16666666666666666	0.07692307692307693
256	Cuadrado C.	0.5	0.8333333333333334	0.5	0.5	0.16666666666666666	0.5
257	Trinker B.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
258	Matos-Gil I.	0.5	0.5	0.5	0.5	0.5	0.5
259	Dorsch B.	0.5	0.5	0.5	0.5	0.5	0.5
260	Davydenko N.	0.9953488372093023	0.993421052631579	0.8888888888888888	0.004651162790697674	0.006578947368421052	0.1111111111111111
261	Veronelli D.	0.5	0.75	0.5	0.5	0.25	0.5
262	Johnson S.	0.9848484848484849	0.9	0.9523809523809523	0.015151515151515152	0.1	0.047619047619047616
263	Monaco J.	0.989010989010989	0.9948717948717949	0.875	0.01098901098901099	0.005128205128205128	0.125
264	Moyano D.	0.5	0.5	0.5	0.5	0.5	0.5
265	Querrey S.	0.99375	0.9714285714285714	0.9761904761904762	0.00625	0.02857142857142857	0.023809523809523808
266	Smith L.	0.5	0.5	0.5	0.5	0.5	0.5
267	Gumy H.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
268	Dabul B.	0.8333333333333334	0.8	0.8	0.16666666666666666	0.2	0.2
269	Andreev I.	0.9852941176470589	0.98989898989899	0.9333333333333333	0.014705882352941176	0.010101010101010102	0.06666666666666667
270	Bahrouzyan O.	0.5	0.5	0.5	0.5	0.5	0.5
271	Bastl G.	0.95	0.5	0.8	0.05	0.5	0.2
272	Khalfan S.	0.5	0.5	0.5	0.5	0.5	0.5
273	Montanes A.	0.9705882352941176	0.9949238578680203	0.8333333333333334	0.029411764705882353	0.005076142131979695	0.16666666666666666
274	Thron A.	0.5	0.5	0.5	0.5	0.5	0.5
275	Korteling S.	0.5	0.5	0.5	0.5	0.5	0.5
276	Hemery C.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
277	Alves T.	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.3333333333333333
278	Sadecky A.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
279	Knippschild J.	0.5	0.875	0.6666666666666666	0.5	0.125	0.3333333333333333
280	Del Potro J.	0.5	0.75	0.5	0.5	0.25	0.5
281	Bourgue M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
282	Zabaleta M.	0.9696969696969697	0.98989898989899	0.5	0.030303030303030304	0.010101010101010102	0.5
283	Viola M.	0.75	0.75	0.5	0.25	0.25	0.5
284	Lu H.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
285	Tahiri M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
286	Bellier A.	0.5	0.5	0.5	0.5	0.5	0.5
287	Ionita V.	0.5	0.5	0.5	0.5	0.5	0.5
288	Gojowczyk P.	0.9	0.5	0.75	0.1	0.5	0.25
289	Ondruska M.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
290	Farah R.	0.5	0.8	0.5	0.5	0.2	0.5
291	Ivashka I.	0.5	0.5	0.5	0.5	0.5	0.5
292	Oudsema S.	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5
293	Paul T.	0.5	0.6666666666666666	0.5	0.5	0.3333333333333333	0.5
294	Vasilevski A.	0.5	0.5	0.5	0.5	0.5	0.5
295	Puerta M.	0.9090909090909091	0.9736842105263158	0.5	0.09090909090909091	0.02631578947368421	0.5
296	Miyao J.	0.5	0.5	0.5	0.5	0.5	0.5
297	Khachanov K.	0.9230769230769231	0.8571428571428571	0.5	0.07692307692307693	0.14285714285714285	0.5
298	Blake T.	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333
299	Rehnquist B.	0.6666666666666666	0.8	0.5	0.3333333333333333	0.2	0.5
300	Altamirano C.	0.5	0.5	0.5	0.5	0.5	0.5
301	Starace P.	0.9523809523809523	0.990909090909091	0.5	0.047619047619047616	0.00909090909090909	0.5
302	Pescariu D.	0.5	0.5	0.5	0.5	0.5	0.5
303	Giannessi A.	0.6666666666666666	0.8	0.5	0.3333333333333333	0.2	0.5
304	Daniel M.	0.5	0.9333333333333333	0.6666666666666666	0.5	0.06666666666666667	0.3333333333333333
305	Ljubicic I.	0.995049504950495	0.9863013698630136	0.9545454545454546	0.0049504950495049506	0.0136986301369863	0.045454545454545456
306	Khaddari H.	0.5	0.5	0.5	0.5	0.5	0.5
307	Devvarman S.	0.9714285714285714	0.875	0.8	0.02857142857142857	0.125	0.2
308	Emmrich M.	0.5	0.5	0.5	0.5	0.5	0.5
309	Ghem A.	0.5	0.75	0.5	0.5	0.25	0.5
310	Buchanan C.	0.5	0.5	0.5	0.5	0.5	0.5
311	Belic L.	0.5	0.5	0.5	0.5	0.5	0.5
312	Lisnard J.R.	0.95	0.9166666666666666	0.6666666666666666	0.05	0.08333333333333333	0.3333333333333333
313	Rublev A.	0.8571428571428571	0.8	0.5	0.14285714285714285	0.2	0.5
314	Brasington J.	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.5
315	Ferrero J.C.	0.9933333333333333	0.9947089947089947	0.9583333333333334	0.006666666666666667	0.005291005291005291	0.041666666666666664
316	Stebe C.M.	0.75	0.9	0.75	0.25	0.1	0.25
317	Olguin L.	0.5	0.5	0.5	0.5	0.5	0.5
318	Ratiwatana S.	0.5	0.5	0.5	0.5	0.5	0.5
319	Breen M.	0.5	0.5	0.5	0.5	0.5	0.5
